5,Sample,Unit,Unit2,Type,Date,LAICPMS file name,Mineral,Laser spot number,Final spot reference,Zone,Zircon Name,Spot size (?m),Frequency (Hz),Fluence (J/cm2),Method,Number of slices,Date Interpretation,2s uncertainty,Ext unc,Filter,WREu/Eu*,WR_SiO2,WR_MgO,WR_Zr,207Pb/235U,207Pb/235U _2s.,206Pb/238U,206Pb/238U_2s.,Rho,207Pb/206Pb,207Pb/206Pb_2s.,Date_207Pb/235U (Ma),Date_207Pb/235U_2s. (Ma),Date206Pb238UMa,Date206Pb238U2s,Date_207Pb/206Pb (Ma),Date_207Pb/206Pb_2s. (Ma),Al27_ppm,Si28_ppm,P31_ppm,Ca43_ppm,Ti49_ppm,V51_ppm,Fe57_ppm,Y89_ppm,Zr91_ppm,Nb93_ppm,Ba137_ppm,La139_ppm,Ce140_ppm,Pr141_ppm,Nd145_ppm,Sm147_ppm,Eu151_ppm,Gd157_ppm,Tb159_ppm,Dy163_ppm,Ho165_ppm,Er167_ppm,Tm169_ppm,Yb173_ppm,Lu175_ppm,Hf177_ppm,Ta181_ppm,Pb206_ppm,Th232_ppm,U238_ppm,Al27_2s._ppm,P31_2s._ppm,Ca43_2s._ppm,Ti49_2s._ppm,V51_2s._ppm,Fe57_2s._ppm,Y89_2s._ppm,Zr91_2s._ppm,Nb93_2s._ppm,Ba137_2s._ppm,La139_2s._ppm,Ce140_2s._ppm,Pr141_2s._ppm,Nd145_2s._ppm,Sm147_2s._ppm,Eu151_2s._ppm,Gd157_2s._ppm,Tb159_2s._ppm,Dy163_2s._ppm,Ho165_2s._ppm,Er167_2s._ppm,Tm169_2s._ppm,Yb173_2s._ppm,Lu175_2s._ppm,Hf177_2s._ppm,Ta181_2s._ppm,Pb206_2s._ppm,Th232_2s._ppm,U238_2s._ppm,Al27_LOD_ppm,P31_LOD_ppm,Ca43_LOD_ppm,Ti49_LOD_ppm,V51_LOD_ppm,Fe57_LOD_ppm,Y89_LOD_ppm,Zr91_LOD_ppm,Nb93_LOD_ppm,Ba137_LOD_ppm,La139_LOD_ppm,Ce140_LOD_ppm,Pr141_LOD_ppm,Nd145_LOD_ppm,Sm147_LOD_ppm,Eu151_LOD_ppm,Gd157_LOD_ppm,Tb159_LOD_ppm,Dy163_LOD_ppm,Ho165_LOD_ppm,Er167_LOD_ppm,Tm169_LOD_ppm,Yb173_LOD_ppm,Lu175_LOD_ppm,Hf177_LOD_ppm,Ta181_LOD_ppm,Pb206_LOD_ppm,Th232_LOD_ppm,U238_LOD_ppm
11,QVC19CN-029,Late Porphyry II,Late Porphyry,Porphyry,190917,190917_309_QVC19CN029_5_51,Zrc,QVC19CN029_5_51,190917_309_QVC19CN029_5_51_Zrc,Core,29-Nov,30,10,3.5,LODE_zrc,70,54.68,0.24,1.12,N,1.25,66.26,1.03,103.1,0.055,0.0097,0.00837,0.00031,0.04665,0.0485,0.0085,53.7,9.2,53.7,2,-110,300,0.79,153000,291.2,<320,4.6,0.117,<6.1,1146,502100,1.67,<0.085,0.0065,23.2,0.123,2.66,4.6,1.69,24.1,7.38,90.6,34,171.1,37.3,371,82,11230,0.441,5.81,114.8,178.6,0.36,9.4,<320,0.56,0.049,<6.1,32,8600,0.12,<0.085,0.003,0.9,0.014,0.35,0.38,0.13,1,0.29,2.9,1.1,5.7,1.2,12,2.3,220,0.041,0.26,3.8,5.9,0.75,1.1,320,0.48,0.091,6.1,0.0017,0.028,0.0016,0.085,0.0049,0.009,0.0048,0.016,0.031,0.012,0.049,0.0042,0.018,0.0044,0.019,0.0086,0.046,0.0076,0.022,0.0053,0.038,0.014,0.0049
11,QVC19CN-029,Late Porphyry II,Late Porphyry,Porphyry,190917,190917_353_QVC19CN029_7_18,Zrc,QVC19CN029_7_18,190917_353_QVC19CN029_7_18_Zrc,Rim,29-21,30,10,3.5,LODE_zrc,59,54.68,0.24,1.12,N,1.25,66.26,1.03,103.1,0.0545,0.009,0.00854,0.00028,-0.20634,0.0441,0.0071,53.4,8.5,54.8,1.8,-100,290,2.93,153000,248,<350,4.61,0.104,<6.5,949,489600,2.34,<0.057,0.0085,27.92,0.053,1.22,2.66,0.94,17.08,5.61,72.7,27.73,144.1,30.59,303.2,67.7,11160,0.636,7,149.6,207.9,0.74,10,<350,0.64,0.064,<6.5,24,8200,0.12,<0.057,0.0053,0.67,0.01,0.25,0.25,0.1,0.74,0.2,2.1,0.86,5,0.91,8.7,2.1,240,0.047,0.26,7.8,5,0.85,1.3,350,0.57,0.096,6.5,0.0066,0.036,0.0063,0.057,0.0045,0.0061,0.0051,0.11,0.046,0.0035,0.033,0.01,0.026,0.005,0.022,0.0073,0.031,0.012,0.054,0.0015,0.044,0.011,0.0064
11,QVC19CN-029,Late Porphyry II,Late Porphyry,Porphyry,190917,190917_249_QVC19CN029_5_6,Zrc,QVC19CN029_5_6,190917_249_QVC19CN029_5_6_Zrc,Rim,29-Feb,30,10,3.5,LODE_zrc,59,54.68,0.24,1.12,N,1.25,66.26,1.03,103.1,0.0534,0.0077,0.00853,0.00025,0.18768,0.045,0.0063,54,7.9,54.7,1.6,-80,260,1.22,153000,273,<350,4.73,<0.1,<6.6,1152,484000,2.29,<0.069,<0.0052,27.76,0.116,2.03,4.03,1.62,22.9,7.15,91,34.8,174.4,36.8,361,77.1,11540,0.557,8.02,212.9,239.1,0.54,12,<350,0.53,<0.1,<6.6,39,11000,0.1,<0.069,<0.0052,0.77,0.017,0.29,0.34,0.12,1.2,0.29,3.7,1.3,6.5,1.3,12,2.6,240,0.044,0.28,6.5,6.7,0.8,1.2,350,0.55,0.1,6.6,0.002,0.033,0.0019,0.069,0.0052,0.0057,0.0044,0.075,0.042,0.0032,0.046,0.0015,0.0062,0.0047,0.021,0.0058,0.044,0.0048,0.024,0.0014,0.041,0.014,0.0056
11,QVC19CN-029,Late Porphyry II,Late Porphyry,Porphyry,190917,190917_257_QVC19CN029_5_12,Zrc,QVC19CN029_5_12,190917_257_QVC19CN029_5_12_Zrc,Core,29-Apr,30,10,3.5,LODE_zrc,58,54.68,0.24,1.12,N,1.25,66.26,1.03,103.1,0.06,0.0082,0.00926,0.00023,0.053545,0.0472,0.0066,58.7,7.9,59.4,1.5,-30,260,34,153000,283,<310,4.75,0.115,<7.3,1104,486300,2.14,0.44,0.0111,28.8,0.098,1.52,3.71,1.21,21.3,6.67,85.4,33.6,167.8,37.3,369,83.4,11580,0.565,8.29,162,234,14,15,<310,0.52,0.049,<7.3,48,9600,0.14,0.21,0.005,1.9,0.016,0.25,0.33,0.1,1.3,0.38,4.7,1.6,7.6,1.9,18,3.7,320,0.045,0.44,12,15,0.77,1.1,310,0.5,0.088,7.3,0.0059,0.15,0.0018,0.094,0.0034,0.0069,0.0038,0.018,0.047,0.019,0.038,0.0043,0.018,0.0015,0.025,0.0055,0.028,0.0058,0.045,0.0063,0.035,0.0065,0.0062
11,QVC19CN-029,Late Porphyry II,Late Porphyry,Porphyry,190917,190917_365_QVC19CN029_7_29,Zrc,QVC19CN029_7_29,190917_365_QVC19CN029_7_29_Zrc,,,30,10,3.5,LODE_zrc,15,54.68,0.24,1.12,N,1.25,66.26,1.03,103.1,0.056,0.019,0.00785,0.00065,0.13669,0.051,0.018,54,18,50.4,4.2,40,610,63,153000,299,<550,4.8,<0.16,<13,1141,538000,2.07,1.25,0.026,27.6,0.07,1.72,4.17,1.46,24,7.49,93.5,34.9,174.7,37.1,371,79.1,12210,0.486,6.44,216,228,15,21,<550,1.2,<0.16,<13,49,33000,0.22,0.48,0.01,1.3,0.02,0.6,0.76,0.21,1.8,0.44,6,1.8,8.2,2.4,16,4.1,660,0.073,0.53,14,12,1.3,1.9,550,1,0.16,13,0.0085,0.14,0.0081,0.16,0.0092,0.017,0.006,0.21,0.046,0.029,0.043,0.013,0.048,0.017,0.052,0.013,0.073,0.017,0.06,0.0061,0.073,0.026,0.01
11,QVC19CN-029,Late Porphyry II,Late Porphyry,Porphyry,190917,190917_302_QVC19CN029_5_45,Zrc,QVC19CN029_5_45,190917_302_QVC19CN029_5_45_Zrc,Core,29-Oct,30,10,3.5,LODE_zrc,62,54.68,0.24,1.12,N,1.25,66.26,1.03,103.1,0.0531,0.0096,0.00843,0.00028,0.038175,0.046,0.0085,51.9,9.2,54.1,1.8,-170,300,55,153000,248,<340,4.88,0.124,<6.8,1025,494600,2.24,0.78,0.0199,27.55,0.067,1.21,3.23,1.217,20.6,6.47,81,30.18,155.5,33.47,330.7,73.8,11820,0.579,7.11,198,217.3,21,9,<340,0.74,0.055,<6.8,23,9100,0.11,0.34,0.0082,0.72,0.011,0.21,0.31,0.096,1,0.24,2.2,0.69,3.9,0.73,7.1,1.7,250,0.046,0.27,11,7.2,0.79,1.2,340,0.46,0.09,6.8,0.0019,0.1,0.0074,0.017,0.0035,0.0084,0.0031,0.018,0.01,0.013,0.039,0.0067,0.024,0.007,0.031,0.0083,0.037,0.0015,0.036,0.0065,0.033,0.01,0.0045
11,QVC19CN-029,Late Porphyry II,Late Porphyry,Porphyry,190917,190917_252_QVC19CN029_5_8,Zrc,QVC19CN029_5_8,190917_252_QVC19CN029_5_8_Zrc,Core,29-Mar,30,10,3.5,LODE_zrc,66,54.68,0.24,1.12,N,1.25,66.26,1.03,103.1,0.0509,0.0068,0.00883,0.00026,0.015942,0.0424,0.0059,50.1,6.6,56.7,1.7,-230,240,1.61,153000,416,<310,4.94,0.138,<6,1681,491600,2.5,<0.049,0.0112,35.31,0.16,2.66,6.01,2.19,35.2,10.91,133.3,49.2,244.6,53.2,518,112.1,10890,0.561,10.15,246.6,294.1,0.51,14,<310,0.6,0.046,<6,42,9700,0.11,<0.049,0.0045,0.98,0.021,0.35,0.45,0.16,1.4,0.41,4.4,1.4,6.9,1.6,14,2.7,210,0.041,0.4,8.6,7.2,0.72,1.1,310,0.55,0.092,6,0.0056,0.028,0.0089,0.049,0.0043,0.0095,0.00067,0.08,0.039,0.012,0.048,0.0053,0.022,0.0043,0.032,0.0041,0.034,0.0056,0.037,0.0052,0.04,0.01,0.0042
11,QVC19CN-029,Late Porphyry II,Late Porphyry,Porphyry,190917,190917_259_QVC19CN029_5_14,Zrc,QVC19CN029_5_14,190917_259_QVC19CN029_5_14_Zrc,,,30,10,3.5,LODE_zrc,64,54.68,0.24,1.12,N,1.25,66.26,1.03,103.1,0.0609,0.0075,0.00869,0.00026,-0.067791,0.0514,0.0065,61.1,7.6,55.8,1.7,160,250,5.59,153000,325,<320,5.01,0.147,<6.9,1023,485500,2.25,<0.078,0.05,27.2,0.088,1.4,3.6,1.293,20.36,6.4,78.6,29.94,155.8,33.69,339.2,76.2,11240,0.522,9.13,249,270,0.74,10,<320,0.57,0.052,<6.9,20,7900,0.14,<0.078,0.011,1,0.012,0.23,0.26,0.091,0.79,0.22,2.1,0.76,4.1,0.87,8.2,1.9,250,0.039,0.34,17,11,0.79,1.2,320,0.55,0.096,6.9,0.009,0.031,0.0095,0.078,0.0035,0.01,0.005,0.072,0.059,0.019,0.045,0.0044,0.031,0.0084,0.034,0.0044,0.028,0.0014,0.0072,0.0072,0.033,0.011,0.0064
11,QVC19CN-029,Late Porphyry II,Late Porphyry,Porphyry,190917,190917_340_QVC19CN029_7_11,Zrc,QVC19CN029_7_11,190917_340_QVC19CN029_7_11_Zrc,Core,29-19,30,10,3.5,LODE_zrc,47,54.68,0.24,1.12,N,1.25,66.26,1.03,103.1,0.055,0.01,0.00866,0.00031,0.057074,0.0442,0.0081,53.7,9.7,55.6,2,-130,310,6.3,153000,282,<370,5.25,<0.11,<7.3,1402,495000,3.16,<0.081,0.0023,39.4,0.076,1.45,3.94,1.37,24.7,8.36,107.3,41.4,210.1,46.5,468,102.5,11490,0.794,8.51,220,250.8,3,13,<370,0.67,<0.11,<7.3,33,11000,0.15,<0.081,0.0021,1.4,0.013,0.24,0.36,0.11,1.1,0.37,3.1,1.3,5.9,1.2,11,2.6,260,0.073,0.38,11,7.7,0.88,1.3,370,0.63,0.11,7.3,0.013,0.045,0.0088,0.081,0.0012,0.0025,0.0051,0.1,0.04,0.015,0.071,0.0054,0.0084,0.0071,0.031,0.002,0.044,0.0057,0.036,0.0067,0.048,0.012,0.0085
11,QVC19CN-029,Late Porphyry II,Late Porphyry,Porphyry,190917,190917_253_QVC19CN029_5_9,Zrc,QVC19CN029_5_9,190917_253_QVC19CN029_5_9_Zrc,Rim,29-Mar,30,10,3.5,LODE_zrc,72,54.68,0.24,1.12,N,1.25,66.26,1.03,103.1,0.0546,0.0054,0.00878,0.00022,0.10544,0.0451,0.0045,53.8,5.2,56.3,1.4,-80,180,2.69,153000,299,<310,5.28,0.132,<6.5,1291,496300,3.47,0.055,0.0076,41.8,0.093,1.98,4.97,1.7,28.5,8.72,105.3,39.3,194.2,41.4,401,85.2,11150,0.776,11.43,381,335,0.95,11,<310,0.57,0.035,<6.5,24,8300,0.16,0.037,0.0036,1.4,0.012,0.26,0.37,0.12,1.2,0.3,2.9,1.3,5.7,1.1,12,2.4,270,0.055,0.38,17,11,0.73,1.1,310,0.42,0.082,6.5,0.0055,0.026,0.0015,0.014,0.0038,0.005,0.0046,0.067,0.0085,0.017,0.027,0.0068,0.026,0.0041,0.018,0.0052,0.0075,0.0072,0.027,0.0067,0.032,0.011,0.0061
11,QVC19CN-029,Late Porphyry II,Late Porphyry,Porphyry,190917,190917_329_QVC19CN029_7_2,Zrc,QVC19CN029_7_2,190917_329_QVC19CN029_7_2_Zrc,Rim,29-15,30,10,3.5,LODE_zrc,56,54.68,0.24,1.12,N,1.25,66.26,1.03,103.1,0.0548,0.0072,0.00832,0.00026,0.11802,0.0479,0.0063,53.8,7,53.4,1.7,0,240,3.1,153000,312,<310,5.31,0.115,<6.8,1588,500000,3.41,<0.068,0.0049,41.8,0.086,1.72,5.12,2,33.1,10.61,132,49.2,240.8,50.6,473,99.1,12090,0.837,9.48,218,294.1,1.8,11,<310,0.6,0.052,<6.8,39,11000,0.13,<0.068,0.0034,1.3,0.014,0.31,0.38,0.16,1.5,0.41,4.8,1.7,8.3,1.8,16,3.5,380,0.064,0.41,11,9.2,0.76,1.1,310,0.53,0.097,6.8,0.0091,0.034,0.0074,0.068,0.0046,0.0056,0.0024,0.074,0.042,0.013,0.01,0.0081,0.0063,0.0047,0.048,0.0015,0.037,0.0086,0.047,0.0073,0.034,0.016,0.0045
11,QVC19CN-029,Late Porphyry II,Late Porphyry,Porphyry,190917,190917_361_QVC19CN029_7_25,Zrc,QVC19CN029_7_25,190917_361_QVC19CN029_7_25_Zrc,,,30,10,3.5,LODE_zrc,41,54.68,0.24,1.12,N,1.25,66.26,1.03,103.1,0.057,0.011,0.00803,0.00029,-0.028002,0.052,0.01,56,10,51.6,1.8,90,360,<0.94,153000,270,<380,5.32,0.168,<8.2,1397,493000,3.27,<0.13,<0.0069,34.5,0.07,1.44,3.43,1.14,24.1,7.91,103.2,40.65,209.4,46.3,455,98.5,11230,0.72,7.46,147.5,231.8,<0.94,14,<380,0.62,0.074,<8.2,29,12000,0.15,<0.13,<0.0069,1,0.015,0.3,0.37,0.11,1,0.27,3.3,0.89,5.8,1.1,11,2.8,220,0.062,0.28,4.1,4.4,0.94,1.4,380,0.65,0.11,8.2,0.0031,0.19,0.003,0.13,0.0069,0.0029,0.0046,0.03,0.017,0.016,0.051,0.0074,0.032,0.0062,0.027,0.0023,0.055,0.0079,0.039,0.0072,0.04,0.011,0.0081
11,QVC19CN-029,Late Porphyry II,Late Porphyry,Porphyry,190917,190917_354_QVC19CN029_7_19,Zrc,QVC19CN029_7_19,190917_354_QVC19CN029_7_19_Zrc,Core,29-22,30,10,3.5,LODE_zrc,55,54.68,0.24,1.12,N,1.25,66.26,1.03,103.1,0.056,0.01,0.00878,0.00031,-0.13369,0.0483,0.0092,55,9.9,56.4,2,-90,330,0.89,153000,312,<340,5.37,0.124,<7.5,1244,502000,2.58,<0.075,<0.0051,25.82,0.059,1.26,3.3,1.22,20.2,6.98,94,36.51,191.3,42.1,419.4,93.3,11290,0.634,6.46,106.3,186.7,0.46,12,<340,0.69,0.056,<7.5,21,11000,0.11,<0.075,<0.0051,0.58,0.01,0.24,0.27,0.12,0.84,0.27,3,0.99,5.6,1.2,9.1,2,290,0.049,0.27,2.8,4.3,0.86,1.2,340,0.55,0.1,7.5,0.0068,0.038,0.0082,0.075,0.0051,0.0021,0.0039,0.082,0.071,0.016,0.062,0.0063,0.027,0.0076,0.038,0.0064,0.011,0.0052,0.026,0.0072,0.04,0.0075,0.0055
11,QVC19CN-029,Late Porphyry II,Late Porphyry,Porphyry,190917,190917_327_QVC19CN029_7_1,Zrc,QVC19CN029_7_1,190917_327_QVC19CN029_7_1_Zrc,Core,29-15,30,10,3.5,LODE_zrc,64,54.68,0.24,1.12,N,1.25,66.26,1.03,103.1,0.0628,0.0097,0.00848,0.00027,0.13795,0.0534,0.0084,63.1,9.8,54.4,1.7,170,290,1.18,153000,340,<310,5.4,0.111,<6.9,1520,507000,1.12,<0.016,0.0297,26.5,0.346,5.65,9.5,3.33,43.4,11.6,135,45.8,216,45.5,436,92.6,10900,0.325,6.48,175,198,0.37,16,<310,0.77,0.046,<6.9,120,10000,0.11,<0.016,0.0085,2.4,0.035,0.7,1,0.36,4.2,1,12,3.8,17,3.6,34,6.4,280,0.04,0.5,19,16,0.74,1.1,310,0.5,0.09,6.9,0.0018,0.03,0.0055,0.016,0.0049,0.0069,0.0034,0.055,0.053,0.012,0.0091,0.0043,0.027,0.0057,0.033,0.0056,0.028,0.0068,0.042,0.0063,0.032,0.015,0.0056
11,QVC19CN-029,Late Porphyry II,Late Porphyry,Porphyry,190917,190917_335_QVC19CN029_7_7,Zrc,QVC19CN029_7_7,190917_335_QVC19CN029_7_7_Zrc,Core,29-18,30,10,3.5,LODE_zrc,43,54.68,0.24,1.12,N,1.25,66.26,1.03,103.1,0.0604,0.0079,0.0084,0.00029,0.10777,0.0526,0.0069,59.2,7.5,53.9,1.9,200,260,<0.88,153000,365,<380,5.4,0.14,<7.9,1690,491000,2.73,<0.026,0.0079,37.3,0.125,2.62,5.98,2.06,37.4,11.22,138.7,50.1,245.5,52.9,507,110.2,11430,0.614,9.1,226.7,273.2,<0.88,14,<380,0.79,0.07,<7.9,43,11000,0.14,<0.026,0.0054,1.4,0.019,0.53,0.53,0.15,1.7,0.41,4.9,1.5,7,1.6,14,3.1,250,0.068,0.38,7.7,7.6,0.88,1.4,380,0.63,0.11,7.9,0.003,0.16,0.0093,0.026,0.0052,0.0072,0.0062,0.028,0.016,0.013,0.039,0.01,0.035,0.0075,0.01,0.0058,0.047,0.0023,0.012,0.007,0.035,0.015,0.0077
11,QVC19CN-029,Late Porphyry II,Late Porphyry,Porphyry,190917,190917_350_QVC19CN029_7_16,Zrc,QVC19CN029_7_16,190917_350_QVC19CN029_7_16_Zrc,Rim,29-20,30,10,3.5,LODE_zrc,16,54.68,0.24,1.12,N,1.25,66.26,1.03,103.1,0.054,0.0048,0.00803,0.00017,0.0025201,0.0487,0.0044,53.4,4.6,51.6,1.1,120,200,6.9,153000,449,<530,5.5,0.66,<13,4690,483000,35.1,0.13,0.038,109.6,0.148,3.26,13.6,4.21,97.3,32.1,399,147.4,712,142.8,1289,258,13610,4.76,83.9,3030,2570,2.1,29,<530,1,0.16,<13,240,13000,3.4,0.1,0.019,9.4,0.034,0.74,1.2,0.39,6.6,2.3,23,7.7,43,6,68,10,540,0.54,6.6,340,200,1.4,1.9,530,0.93,0.17,13,0.022,0.33,0.014,0.13,0.0068,0.0075,0.0058,0.077,0.13,0.029,0.089,0.011,0.025,0.018,0.06,0.016,0.094,0.017,0.091,0.013,0.069,0.024,0.0087
11,QVC19CN-029,Late Porphyry II,Late Porphyry,Porphyry,190917,190917_306_QVC19CN029_5_49,Zrc,40,190917_306_QVC19CN029_5_49_Zrc,,,30,10,3.5,LODE_zrc,68,54.68,0.24,1.12,N,1.25,66.26,1.03,103.1,0.0559,0.0089,0.00879,0.00034,-0.081052,0.0475,0.0076,54.6,8.5,56.4,2.2,-80,280,38,153000,387,<320,5.6,0.207,<6.9,1750,488000,2.29,0.3,0.0413,30.8,0.356,5.74,10.3,3.63,48.4,13.8,156,54.2,251,50.2,473,97.7,10660,0.451,5.95,185,172,16,18,<320,0.6,0.063,<6.9,140,10000,0.21,0.13,0.0097,2.6,0.054,0.88,1.2,0.42,4.8,1.3,14,4.6,20,3.6,33,6.1,230,0.043,0.44,21,12,0.78,1.2,320,0.51,0.094,6.9,0.0077,0.03,0.0085,0.052,0.0076,0.0093,0.003,0.073,0.041,0.012,0.056,0.0056,0.0056,0.0014,0.037,0.0057,0.048,0.006,0.04,0.0013,0.031,0.012,0.0042
11,QVC19CN-029,Late Porphyry II,Late Porphyry,Porphyry,190917,190917_268_QVC19CN029_5_19,Zrc,QVC19CN029_5_19,190917_268_QVC19CN029_5_19_Zrc,,,30,10,3.5,LODE_zrc,17,54.68,0.24,1.12,N,1.25,66.26,1.03,103.1,0.0491,0.0098,0.00832,0.00046,-0.066745,0.0433,0.0091,48.5,9.5,53.4,3,-160,370,<1.1,153000,337,<430,5.65,0.24,<9.7,1709,510000,4.35,<0.12,<0.008,51.9,0.093,2.35,5.65,1.87,36.1,11.5,138.6,51.5,250,51.3,507,104.9,11610,0.87,11.06,352,356,<1.1,22,<430,0.92,0.11,<9.7,81,23000,0.32,<0.12,<0.008,2,0.021,0.73,0.8,0.21,1.9,0.4,7,3.1,13,2.3,24,5.6,460,0.1,0.8,15,16,1.1,1.6,430,0.69,0.13,9.7,0.0064,0.11,0.0061,0.12,0.008,0.0059,0.0063,0.15,0.086,0.019,0.032,0.015,0.044,0.014,0.059,0.0089,0.03,0.005,0.025,0.012,0.048,0.013,0.0087
11,QVC19CN-029,Late Porphyry II,Late Porphyry,Porphyry,190917,190917_279_QVC19CN029_5_29,Zrc,QVC19CN029_5_29,190917_279_QVC19CN029_5_29_Zrc,Core,29-Jul,30,10,3.5,LODE_zrc,56,54.68,0.24,1.12,N,1.25,66.26,1.03,103.1,0.06,0.01,0.00846,0.00035,-0.11578,0.056,0.01,58.4,9.5,54.3,2.2,130,320,5.5,153000,363,<340,5.66,0.132,<7.1,1159,494000,1.75,0.076,0.0102,18.7,0.088,1.69,3.54,1.29,21.4,6.88,89,34.5,178.2,38.7,381,83.5,10640,0.43,4.88,97,148,3.6,11,<340,0.75,0.052,<7.1,34,10000,0.13,0.064,0.0049,1.1,0.016,0.26,0.39,0.11,1.4,0.36,3.5,1.3,6.4,1.4,12,2.4,250,0.039,0.3,12,7.1,0.81,1.2,340,0.51,0.095,7.1,0.0063,0.035,0.0077,0.018,0.0043,0.0074,0.0037,0.11,0.057,0.02,0.053,0.0069,0.02,0.0072,0.036,0.006,0.01,0.0082,0.041,0.0045,0.042,0.015,0.0049
11,QVC19CN-029,Late Porphyry II,Late Porphyry,Porphyry,190917,190917_266_QVC19CN029_5_16,Zrc,QVC19CN029_5_16,190917_266_QVC19CN029_5_16_Zrc,,,30,10,3.5,LODE_zrc,18,54.68,0.24,1.12,N,1.25,66.26,1.03,103.1,0.064,0.015,0.00803,0.00045,0.35395,0.057,0.012,63,14,51.5,2.9,330,430,107,153000,364,<500,5.9,0.22,<11,1614,467000,4.28,1.6,0.034,44.3,0.114,2.39,6.1,1.69,31.3,10.18,127.4,47.1,235.5,50.2,474,102.2,10740,0.89,10.16,318,312,36,22,<500,1.3,0.12,<11,51,17000,0.37,1.1,0.017,1.9,0.031,0.53,0.85,0.18,2.2,0.55,4.1,1.6,9.5,2.3,20,3.9,440,0.11,0.66,31,13,1.2,1.8,500,0.84,0.15,11,0.013,0.11,0.018,0.17,0.0058,0.012,0.0094,0.12,0.069,0.011,0.077,0.014,0.021,0.013,0.043,0.011,0.082,0.013,0.074,0.0092,0.055,0.023,0.01
11,QVC19CN-029,Late Porphyry II,Late Porphyry,Porphyry,190917,190917_275_QVC19CN029_5_26,Zrc,QVC19CN029_5_26,190917_275_QVC19CN029_5_26_Zrc,Core,29-Jun,30,10,3.5,LODE_zrc,52,54.68,0.24,1.12,N,1.25,66.26,1.03,103.1,0.0559,0.0093,0.00896,0.00028,-0.084069,0.0461,0.0079,54.8,8.9,57.5,1.8,-110,300,1.49,153000,293,<350,5.95,0.117,<6.7,1187,491000,2.28,<0.085,0.0162,27.14,0.076,1.41,3.54,1.35,23.8,7.38,93.9,34.9,177.6,37.6,369,81.1,11470,0.649,6.87,145.5,197,0.63,19,<350,0.75,0.048,<6.7,42,10000,0.13,<0.085,0.0071,0.9,0.014,0.26,0.46,0.12,1.4,0.37,3.9,1.5,7.1,1.4,13,2.9,310,0.068,0.28,9.7,5.6,0.83,1.3,350,0.49,0.1,6.7,0.0023,0.11,0.0022,0.085,0.0038,0.0021,0.0043,0.08,0.059,0.019,0.06,0.0072,0.03,0.0098,0.04,0.0017,0.046,0.0076,0.043,0.0016,0.038,0.0094,0.0048
11,QVC19CN-029,Late Porphyry II,Late Porphyry,Porphyry,190917,190917_367_QVC19CN029_9_1,Zrc,QVC19CN029_9_1,190917_367_QVC19CN029_9_1_Zrc,Core,29-26,30,10,3.5,LODE_zrc,31,54.68,0.24,1.12,N,1.25,66.26,1.03,103.1,0.0579,0.0079,0.00836,0.0004,0.44854,0.0501,0.0063,56.9,7.6,53.7,2.5,140,250,9.2,153000,303,<390,6.05,0.326,<8.5,1315,508000,1.7,0.2,0.0166,26.2,0.207,3.18,6.09,3.13,37.2,10.23,119.1,39.8,185.3,37.8,357,73.4,10740,0.411,6.61,152.7,206.4,2,17,<390,0.87,0.08,<8.5,47,13000,0.15,0.13,0.007,1.1,0.035,0.47,0.55,0.34,2.6,0.45,6.1,1.5,7.2,1.6,14,2.3,330,0.048,0.29,6.5,6.4,0.89,1.3,390,0.65,0.11,8.5,0.011,0.062,0.0082,0.12,0.0079,0.0035,0.0052,0.11,0.057,0.014,0.019,0.0089,0.012,0.0029,0.045,0.0063,0.05,0.0067,0.041,0.0027,0.048,0.013,0.007
11,QVC19CN-029,Late Porphyry II,Late Porphyry,Porphyry,190917,190917_273_QVC19CN029_5_24,Zrc,QVC19CN029_5_24,190917_273_QVC19CN029_5_24_Zrc,,,30,10,3.5,LODE_zrc,32,54.68,0.24,1.12,N,1.25,66.26,1.03,103.1,0.054,0.013,0.00903,0.00052,-0.11942,0.045,0.011,53,12,58,3.3,-160,420,6.3,153000,277,<370,6.66,<0.12,<7.3,932,509000,0.89,<0.089,0.0104,14.7,0.193,3.18,6.12,2.08,23.6,6.76,79.5,27.7,132,28.5,278,62.1,9680,0.225,3.52,75.6,103,1.7,12,<370,0.99,<0.12,<7.3,52,12000,0.13,<0.089,0.0066,1.3,0.023,0.55,0.51,0.17,1.3,0.4,3.8,1.6,8.1,1.8,15,3.7,280,0.042,0.36,7.1,10,0.88,1.3,370,0.58,0.12,7.3,0.013,0.14,0.0096,0.089,0.0064,0.0033,0.004,0.078,0.044,0.013,0.059,0.0026,0.032,0.0077,0.034,0.0061,0.017,0.0028,0.014,0.0059,0.046,0.014,0.0053
