Author,Deposit ,MT Cu,Vein Type,Inclusion Type ,Original Inclusion Type,Sample No.,Ag ,As ,Au ,B ,Ba ,Bi ,Ca ,Ce,Cl,Co,Cs,Cu,Fe ,K ,La,Li ,Mg ,Mn ,Mo ,Na ,Nb,Ni,Pb ,Rb ,Sb,Sn ,Sr ,Ta,Tl ,U,V,W ,Y,Zn 
Klemm,Questa,0,MHBX,BHO,BHO (B),709-A3 ,66.0,41.0,,219.0,84.0,5.0,,,,,19.0,4229,40786.0,68766.0,,89.0,,14179.0,1107.0,102344.0,,,2031.0,513.0,,34.0,96.0,,10.0, ,,77.0,,4489.0
Klemm,Questa,0,MHBX,BHO,BHO (B),709-A3 ,84.0,37.0,,168.0,19.0,8.0,,,,,21.0,5649,32627.0,73828.0,,93.0,,11838.0,273.0,106833.0,,,2155.0,545.0,,34.0,45.0,,15.0, ,,104.0,,4473.0
Klemm,Questa,0,MHBX,BHO,BHO (B),709-A3+ ,52.0,126.0,,122.0,99.0,8.0,,,,,21.0,6089,41291.0,74140.0,,108.0,,15234.0,615.0,113145.0,,,2123.0,483.0,,10.0,113.0,,15.0, ,,107.0,,3789.0
Klemm,Questa,0,MHBX,BHO,BHO (B),QDS-4.9-007 ,93.0,287.0,,354.0,72.0,16.0,,,,,22.0,1534,43227.0,48998.0,,40.0,,13449.0,260.0,143011.0,,,1981.0,429.0,,38.0,53.0,,11.0, ,,122.0,,3946.0
Klemm,Questa,0,MHBX,BHO,BHO (B),QDS-4.9-002-A1 ,23.0,372.0,,347.0,40.0,6.0,,,,,11.0,2269,25044.0,36571.0,,129.0,,8814.0,8.0,86858.0,,,1637.0,287.0,,24.0,23.0,,11.0, ,,6.0,,2243.0
Klemm,Questa,0,MHBX,BHO,BHO (B),QDS-4.9-002-A1 ,65.0,233.0,,210.0,29.0,4.0,,,,,12.0,3627,30302.0,34799.0,,247.0,,8519.0,123.0,84823.0,,,1351.0,259.0,,22.0,54.0,,10.0, ,,62.0,,2231.0
Klemm,Questa,0,MHBX,BHO,BHO (B),QDS-4.9-002-A1 ,74.0,211.0,,166.0,63.0,13.0,,,,,17.0,7161,39570.0,58005.0,,303.0,,12874.0,122.0,103665.0,,,1841.0,436.0,,17.0,70.0,,10.0, ,,62.0,,3684.0
Klemm,Questa,0,MHBX,BHO,BHO (B),QDS-4.9-002-A2 ,68.0,203.0,,195.0,39.0,8.0,,,,,19.0,6667,38012.0,53143.0,,166.0,,12554.0,114.0,101310.0,,,1875.0,438.0,,25.0,69.0,,17.0, ,,56.0,,3640.0
Klemm,Questa,0,MHBX,BHO,BHO (B),QDS-4.9-002-A2 ,123.0,646.0,,525.0,55.0,8.0,,,,,15.0,3979,28289.0,47531.0,,984.0,,9766.0,76.0,106733.0,,,1988.0,395.0,,48.0,46.0,,17.0, ,,54.0,,4081.0
Klemm,Questa,0,MHBX,BHO,BHO (B),QDS-4.9-002-A2 ,83.0,294.0,,285.0,45.0,9.0,,,,,16.0,4702,40157.0,58945.0,,152.0,,13813.0,60.0,104312.0,,,2039.0,423.0,,24.0,69.0,,17.0, ,,111.0,,4243.0
Klemm,Questa,0,MHBX,AV,VH (V),QD-2.2-A5 ,15.0,1065.0, ,696.0,20.0,8.0,,,,,10.0,5521,2457.0,3811.0,,82.0,,117.0,72.0,10868.0,,,45.0,42.0,,199.0,8.0,,40.0, ,,16.0,,240.0
Klemm,Questa,0,MHBX,AV,VH (V),QD-2.2-A5 ,17.0,1058.0, ,793.0,52.0,14.0,,,,,8.0,7048,3230.0,2688.0,,115.0,,253.0,46.0,9395.0,,,111.0,15.0,,84.0,28.0,,24.0, ,,18.0,,166.0
Klemm,Questa,0,MHBX,AV,VH (V),QD-2.2-A5 ,19.0,1373.0, ,899.0,34.0,18.0,,,,,29.0,7083,6129.0,2636.0,,214.0,,224.0,81.0,9181.0,,,75.0,32.0,,99.0,14.0,,46.0, ,,27.0,,243.0
Klemm,Questa,0,STW,AID,ID,QDS-3-Ax ,5.0,172.0,,186.0,4.0,2.0,,,,,2.0,965,723.0,4314.0,,11.0,,90.0,3.0,6030.0,,,24.0,32.0,,12.0,2.0,,4.0, ,,5.0,,56.0
Klemm,Questa,0,STW,AID,ID,QDS-3-Ax ,23.0,721.0,,763.0,17.0,37.0,,,,,33.0,6332,2585.0,17489.0,,82.0,,1862.0,76.0,33268.0,,,281.0,268.0,,58.0,6.0,,21.0, ,,156.0,,539.0
Klemm,Questa,0,STW,AID,ID,QDS-3-Ax ,8.0,214.0,,217.0,13.0,2.0,,,,,63.0,264,1092.0,11810.0,,25.0,,2139.0,50.0,26143.0,,,835.0,179.0,,18.0,8.0,,7.0, ,,16.0,,901.0
Klemm,Questa,0,STW,AID,ID,QDS-3-Ax ,10.0,163.0,,178.0,23.0,2.0,,,,,150.0,33,3060.0,20425.0,,14.0,,10552.0,7.0,55144.0,,,4245.0,457.0,,12.0,25.0,,9.0, ,,20.0,,5415.0
Klemm,Questa,0,STW,AID,ID,QDS-3-A3 ,14.0,103.0,,988.0,24.0,120.0,,,,,86.0,21498,18209.0,16257.0,,42.0,,5315.0,22.0,46000.0,,,446.0,272.0,,71.0,6.0,,7.0, ,,496.0,,1615.0
Klemm,Questa,0,STW,AID,ID,QDS-3-A3 ,21.0,80.0,,227.0,24.0,34.0,,,,,110.0,6690,12196.0,29035.0,,315.0,,10860.0,4.0,72072.0,,,1277.0,483.0,,12.0,47.0,,18.0, ,,6.0,,3365.0
Klemm,Questa,0,STW,AID,ID,QDS-3.4-A2 ,13.0,73.0,,249.0,15.0,4.0,,,,,3.0,815,952.0,235.0,,21.0,,52.0,14.0,21283.0,,,14.0,5.0,,38.0,6.0,,6.0, ,,13.0,,191.0
Klemm,Questa,0,STW,AID,ID,QDS-3.4-A2 ,9.0,66.0,,236.0,262.0,8.0,,,,,1.0,1045,692.0,207.0,,37.0,,54.0,7.0,20693.0,,,13.0,6.0,,32.0,68.0,,9.0, ,,8.0,,161.0
Klemm,Questa,0,STW,AID,ID,QDS-3.4-A2 ,10.0,88.0,,409.0,12.0,4.0,,,,,39.0,1183,480.0,6028.0,,30.0,,4730.0,18.0,19022.0,,,79.0,129.0,,25.0,2.0,,3.0, ,,6.0,,54.0
Klemm,Questa,0,STW,AID,ID,QDS-3.4-A2 ,7.0,132.0,,224.0,9.0,4.0,,,,,70.0,2350,784.0,4997.0,,367.0,,2825.0,11.0,19999.0,,,111.0,111.0,,52.0,4.0,,9.0, ,,17.0,,210.0
Klemm,Questa,0,STW,AID,ID,QDS-3-A1 ,111.0,566.0,,2767.0,290.0,60.0,,,,,17.0,363,9596.0,2239.0,,482.0,,608.0,181.0,13363.0,,,110.0,153.0,,379.0,33.0,,47.0, ,,159.0,,784.0
Klemm,Questa,0,STW,AID,ID,QDS-3-A1 ,108.0,542.0,,2182.0,130.0,39.0,,,,,23.0,477,10167.0,3496.0,,308.0,,479.0,310.0,10594.0,,,142.0,96.0,,341.0,39.0,,30.0, ,,131.0,,1459.0
Klemm,Questa,0,STW,AID,ID,QDS-3-A1 ,115.0,500.0,,1483.0,138.0,44.0,,,,,146.0,431,8263.0,4731.0,,564.0,,544.0,137.0,14670.0,,,104.0,52.0,,356.0,44.0,,36.0, ,,114.0,,799.0
Klemm,Questa,0,STW,AID,ID,QDS-3-A1 ,55.0,501.0,,1237.0,103.0,51.0,,,,,96.0,273,3997.0,1110.0,,209.0,,403.0,60.0,12479.0,,,61.0,51.0,,151.0,18.0,,23.0, ,,85.0,,375.0
Klemm,Questa,0,STW,AID,ID,QDS-3-A1 ,97.0,373.0,,831.0,59.0,16.0,,,,,55.0,214,2671.0,2399.0,,160.0,,546.0,55.0,14325.0,,,53.0,68.0,,117.0,13.0,,17.0, ,,60.0,,320.0
Klemm,Questa,0,STW,AID,ID,QDS-3-A1 ,52.0,283.0,,844.0,70.0,23.0,,,,,93.0,239,3815.0,2867.0,,249.0,,497.0,84.0,14768.0,,,59.0,79.0,,174.0,23.0,,37.0, ,,81.0,,267.0
Klemm,Questa,0,STW,AID,ID,QDS-3-A1 ,3.0,31.0,,51.0,10.0,7.0,,,,,54.0,13,6264.0,11769.0,,198.0,,5231.0,3.0,35513.0,,,845.0,198.0,,17.0,28.0,,8.0, ,,17.0,,3447.0
Klemm,Questa,0,STW,AID,ID,928-2-A2 ,176.0,241.0,,1121.0,89.0,42.0,,,,,43.0,3231,4328.0,6037.0,,173.0,,1592.0,55.0,21525.0,,,62.0,134.0,,176.0,18.0,,14.0, ,,60.0,,516.0
Klemm,Questa,0,STW,AID,ID,QDS-4.9-007 ,11.0,476.0,,979.0,13.0,5.0,,,,,76.0,2104,1350.0,8865.0,,46.0,,1332.0,12.0,20909.0,,,184.0,127.0,,41.0,4.0,,12.0, ,,8.0,,354.0
Klemm,Questa,0,STW,AID,ID,QDS-4.9-007 ,4.0,235.0,,917.0,11.0,3.0,,,,,70.0,1714,796.0,8924.0,,27.0,,1431.0,6.0,21437.0,,,169.0,128.0,,18.0,2.0,,5.0, ,,8.0,,330.0
Klemm,Questa,0,STW,BHO,BHO (B),QDS-3-A3 ,48.0,177.0,,252.0,40.0,32.0,,,,,199.0,1022,16063.0,50453.0,,214.0,,12553.0,4.0,101785.0,,,1700.0,939.0,,12.0,71.0,,25.0, ,,67.0,,6185.0
Klemm,Questa,0,STW,BHO,BHO (B),QDS-3-A3 ,63.0,114.0,,160.0,64.0,38.0,,,,,204.0,1844,17777.0,57400.0,,179.0,,14745.0,11.0,92190.0,,,1798.0,950.0,,28.0,84.0,,24.0, ,,61.0,,7505.0
Klemm,Questa,0,STW,BHO,BHO (B),QDS-3-A3 ,40.0,121.0,,375.0,34.0,28.0,,,,,189.0,704,12911.0,49824.0,,90.0,,12216.0,15.0,100758.0,,,1646.0,734.0,,42.0,39.0,,23.0, ,,106.0,,5175.0
Klemm,Questa,0,STW,BHO,BHO (B),QDS-3-A3 ,78.0,183.0,,362.0,102.0,56.0,,,,,332.0,62,23097.0,72583.0,,60.0,,17124.0,4.0,86296.0,,,2440.0,1749.0,,21.0,99.0,,33.0, ,,215.0,,9201.0
Klemm,Questa,0,STW,BHO,BHO (B),QDS-3-A3 ,44.0,197.0,,393.0,116.0,60.0,,,,,348.0,66,25630.0,84000.0,,147.0,,17902.0,5.0,87665.0,,,1593.0,1535.0,,11.0,129.0,,45.0, ,,119.0,,7320.0
Klemm,Questa,0,STW,BHO,BHO (B),QDS-3.5 ,30.0,48.0,,73.0,146.0,28.0,,,,,56.0,3518,41742.0,38022.0,,4.0,,16927.0,127.0,90455.0,,,2170.0,479.0,,14.0,108.0,,23.0, ,,200.0,,4216.0
Klemm,Questa,0,STW,BHO,BHO (B),QDS-3.5 ,69.0,49.0,,63.0,226.0,42.0,,,,,90.0,180,63676.0,58621.0,,8.0,,25512.0,256.0,104588.0,,,2841.0,688.0,,20.0,170.0,,49.0, ,,281.0,,6124.0
Klemm,Questa,0,STW,BHO,BHO (B),QDS-3.5 ,46.0,138.0,,142.0,168.0,22.0,,,,,78.0,4386,52720.0,55941.0,,13.0,,21975.0,169.0,89413.0,,,1977.0,665.0,,48.0,137.0,,22.0, ,,237.0,,3869.0
Klemm,Questa,0,STW,AV,VH (V),QDS-3.5 ,39.0,412.0,,431.0,29.0,16.0,,,,,5.0,1912,4033.0,3402.0,,56.0,,1158.0,33.0,9139.0,,,165.0,32.0,,166.0,13.0,,13.0, ,,23.0,,477.0
Klemm,Questa,0,STW,AV,VH (V),QDS-3.5 ,11.0,202.0,,240.0,16.0,7.0,,,,,4.0,1694,6765.0,3055.0,,19.0,,1252.0,13.0,9160.0,,,97.0,47.0,,70.0,5.0,,6.0, ,,16.0,,425.0
Klemm,Questa,0,STW,AV,VH (V),QDS-3.5 ,20.0,348.0,,378.0,36.0,13.0,,,,,5.0,978,4431.0,4802.0,,78.0,,1836.0,32.0,10618.0,,,365.0,64.0,,148.0,10.0,,13.0, ,,35.0,,784.0
Klemm,Questa,0,STW,AV,VH (V),QDS-3.5 ,15.0,241.0,,>533,32.0,11.0,,,,,7.0,943,2414.0,4962.0,,235.0,,1056.0,17.0,5807.0,,,136.0,42.0,,90.0,11.0,,8.0, ,,26.0,,226.0
Vry,El Teniente,94,Type 1 alt,BHO,BHO,08/2487/314,,940.2,0.3,,345.2,5.0,19972.4,,376469.2,22.5,619.4,2876,55302.8,80784.5,,132.3,95.0,5679.0,476.5,110507.0,,5.0,790.6,915.7,202.4,5.0,571.5,,,,,,,2027.2
Vry,El Teniente,94,Type 1 alt,BHO,BHO,08/2487/314,,414.6,0.1,,118.6,1.9,8924.8,,176578.7,11.8,266.7,1654,20717.1,46193.0,,140.6,47.5,2445.1,15.6,68442.9,,3.0,338.7,451.1,112.2,1.0,221.9,,,,,,,851.6
Vry,El Teniente,94,Type 1 alt,BHO,BHO,08/2487/314,,475.5,,,149.1,8.4,12555.2,,394642.8,3.1,364.7,5957,38802.1,72294.5,,142.5,310.2,3894.3,672.8,103501.8,,17.8,310.6,521.9,534.6,10.2,360.3,,,,,,,1869.7
Vry,El Teniente,94,Type 1 alt,AL,AL,08/2487/314,,672.0,0.5,,36.0,0.7,2668.3,,145484.2,6.8,131.3,891,14863.6,29858.8,,91.8,47.9,1210.1,291.8,60101.6,,20.0,254.0,281.1,119.8,12.0,113.2,,,,,,,508.9
Vry,El Teniente,94,Type 1 alt,BHO,BHO,08/2487/314,,121.5,0.2,,13.9,10.2,4214.0,,385356.4,1.0,67.8,8231,8435.6,54269.8,,112.0,21.8,394.2,600.2,139235.6,,19.0,809.6,220.2,152.9,5.0,31.5,,,,,,,162.7
Vry,El Teniente,94,Type 1 alt,BM,BM,08/2487/314,,551.6,0.1,,170.2,3.8,17771.9,,391049.2,9.9,397.5,2739,45661.0,67695.1,,69.3,126.0,3736.7,937.9,113717.1,,4.0,468.4,729.5,186.4,4.1,428.0,,,,,,,1202.0
Vry,El Teniente,94,Type 1 alt,BM,BM,08/2487/314,,654.5,0.3,,225.2,4.7,19319.2,,310619.9,22.1,439.9,17436,47118.8,80760.8,,132.5,218.3,4742.7,628.0,95753.4,,5.0,587.1,786.7,71.0,6.0,472.9,,,,,,,1763.6
Vry,El Teniente,94,Type 1 alt,ALO,ALO,08/2487/314,,83.3,0.4,,3.0,0.6,2625.0,,75166.8,4.8,78.4,254,1114.1,19756.8,,76.0,1974.0,220.9,3.8,28564.9,,6.0,13.5,156.9,37.1,6.0,4.6,,,,,,,96.3
Vry,El Teniente,94,Type 1 alt,ALO,ALO,08/2487/314,,157.1,0.1,,42.5,1.0,3744.2,,170227.4,3.4,154.4,982,5491.6,39178.6,,144.8,35.6,1553.7,1.0,77296.8,,1.0,253.6,340.5,102.6,1.0,77.8,,,,,,,442.6
Vry,El Teniente,94,Type 1 alt,ALO,ALO,08/2487/314,,137.0,0.1,,155.9,2.1,16109.0,,184757.6,0.9,286.0,3383,27425.7,46440.6,,155.6,26.1,2763.5,162.0,75335.4,,0.9,162.7,531.2,71.2,1.0,460.9,,,,,,,1037.2
Vry,El Teniente,94,Type 1 alt,BHO,BHO,08/2487/314,,759.6,,,298.3,4.0,14448.8,,288000.0,27.6,493.5,4065,65534.3,67274.5,,39.4,176.2,5424.2,355.4,104020.1,,1.9,722.9,686.2,116.2,1.9,386.5,,,,,,,1722.9
Vry,El Teniente,94,Type 1 alt,BHO,BHO,08/2487/314,,590.4,0.2,,231.8,3.0,14011.5,,289347.7,13.8,450.8,5382,48879.6,76566.4,,85.0,176.5,3831.2,479.8,103583.1,,4.0,579.0,763.4,162.8,2.2,348.6,,,,,,,1406.3
Vry,El Teniente,94,Type 1 alt,BHO,BHO,08/2487/314,,1271.6,0.1,,402.6,5.1,42498.2,,364556.8,38.7,810.1,8907,67787.9,88597.7,,144.2,97.0,6869.9,472.7,83655.1,,4.0,471.2,1279.6,230.6,3.0,968.6,,,,,,,2764.1
Vry,El Teniente,94,Type 1 alt,BHO,BHO,08/2487/314,,272.5,0.3,,444.2,3.1,66101.8,,416697.5,4.5,1012.7,7960,83313.3,101546.9,,165.6,112.3,8972.1,88.2,55686.9,,18.0,895.9,1627.7,123.2,10.0,1569.7,,,,,,,2879.2
Vry,El Teniente,94,Type 1 alt,ALO,ALO,08/2487/314,,160.5,1.5,,32.7,3.0,13169.0,,203092.1,9.2,167.3,244,7271.0,38687.6,,339.4,27.0,910.8,14.0,77271.8,,39.0,244.3,280.0,228.3,20.0,23.3,,,,,,,455.0
Vry,El Teniente,94,Type 1 alt,ALO,ALO,08/2487/314,,40.0,0.5,,9.1,0.8,5621.0,,113486.8,2.0,121.3,1641,393.0,26828.1,,114.0,10.0,539.6,6.0,56452.8,,16.0,46.7,242.8,140.8,7.0,21.1,,,,,,,262.1
Vry,El Teniente,94,Type 1 alt,BHO,BHO,08/2487/314,,1413.0,2.0,,274.3,19.8,33100.8,,509178.9,41.1,1621.3,31331,127107.7,153873.8,,547.0,249.1,8038.8,2819.7,34822.6,,44.0,636.6,2434.2,840.9,35.0,1154.8,,,,,,,3664.1
Vry,El Teniente,94,Type 1 alt,BHO,BHO,08/2487/314,,732.1,0.2,,57.3,2.9,3218.8,,213085.2,21.7,193.6,2512,18318.7,51829.0,,111.1,84.2,3340.0,465.1,83522.9,,7.1,262.0,519.7,134.9,2.0,168.2,,,,,,,1486.7
Vry,El Teniente,94,Type 1 alt,BHO,BHO,08/2487/314,,188.2,0.3,,119.0,2.5,5749.2,,261283.6,1.4,230.9,3134,34282.2,52479.2,,126.9,205.4,3461.0,1066.8,101364.7,,3.0,513.5,427.7,769.6,2.0,139.8,,,,,,,926.4
Vry,El Teniente,94,Type 1 alt,BHO,BHO,08/2487/314,,478.9,1.2,,88.9,2.9,12543.2,,317719.6,30.9,189.3,2442,36408.1,64281.4,,227.0,143.4,2407.7,683.7,132252.0,,25.0,637.3,454.9,294.8,12.0,310.5,,,,,,,669.7
Vry,El Teniente,94,Type 1 alt,ALO,ALO,08/2487/314,,194.3,0.4,,3.5,0.9,2172.5,,34889.1,2.0,25.2,14,341.1,5707.6,,29.1,6.1,459.3,4.0,22588.1,,8.2,127.9,52.3,25.6,7.0,63.9,,,,,,,269.3
Vry,El Teniente,94,Type 1 alt,ALO,ALO,08/2487/314,,214.1,0.7,,2.7,0.3,2572.0,,44228.9,0.9,34.6,175,237.0,8718.0,,79.8,3.0,36.5,> 4,20052.5,,4.0,3.5,41.2,38.7,5.0,18.2,,,,,,,26.0
Vry,El Teniente,94,Type 1 alt,BM,BM,08/2487/314,,501.4,0.7,,318.5,3.0,13488.8,,316398.8,494.2,481.3,5229,54642.6,72116.4,,55.0,406.2,5796.2,619.7,112501.1,,33.6,871.0,986.9,222.5,72.3,427.5,,,,,,,1702.0
Vry,El Teniente,94,Type 1 alt,BM,BM,08/2487/314,,715.1,0.5,,708.5,1.0,89103.1,,390680.4,11.1,1152.5,779,75577.3,70922.2,,79.1,192.8,12001.1,3.3,49578.1,,6.0,1117.0,1526.6,221.4,2.0,1103.2,,,,,,,4097.7
Vry,El Teniente,94,Type 1 alt,AL,AL,08/2487/314,,209.2,0.4,,73.7,0.5,7601.2,,98671.9,4.0,112.6,84,3735.6,18763.8,,87.0,7.0,1621.5,4.0,43324.1,,9.0,156.5,99.4,31.2,6.0,173.4,,,,,,,522.9
Vry,El Teniente,94,Type 1 alt,ALO,ALO,08/2487/314,,67.0,0.5,,4.0,0.6,5249.0,,30217.8,4.0,18.5,13,1034.6,8068.4,,124.0,17.4,51.0,6.0,27952.2,,11.5,31.7,30.3,23.4,11.0,8.9,,,,,,,50.0
Vry,El Teniente,94,Type 1 alt,AL,AL,08/2487/314,,165.4,0.7,,26.0,1.0,3877.4,,108107.8,0.9,72.9,15,297.8,12181.7,,46.5,31.9,1009.5,5.0,47900.1,,12.0,54.2,86.9,25.7,9.0,197.6,,,,,,,996.7
Vry,El Teniente,94,Type 1 alt,AL,AL,08/2487/314,,420.9,2.0,,16.0,2.0,24739.0,,224600.4,7.0,240.1,62,1839.0,34461.5,,559.0,29.0,2115.3,24.0,40562.5,,54.0,149.4,214.4,45.0,38.0,335.4,,,,,,,1941.7
Vry,El Teniente,94,Type 1 alt,AL,AL,08/2487/314,,148.6,0.5,,6.3,2.2,9747.9,,86775.8,2.9,61.4,2621,6955.9,14888.3,,68.8,27.6,787.0,2669.3,39438.7,,10.0,32.8,108.8,13.0,6.0,89.0,,,,,,,184.9
Vry,El Teniente,94,Type 1 alt,AL,AL,08/2487/314,,268.0,5.0,,39.6,4.0,53164.0,,111147.0,21.0,49.5,129,3424.0,8658.6,,1005.0,108.0,456.0,50.0,18750.4,,79.0,13.0,18.0,95.0,75.0,19.7,,,,,,,314.0
Vry,El Teniente,94,Type 1 alt,BHO,BHO,08/2487/314,,198.5,1.0,,357.2,2.4,11719.2,,305739.0,16.8,190.7,2107,54038.5,32947.1,,250.0,155.4,3651.8,317.4,142582.2,,26.0,630.4,213.6,72.4,21.0,602.4,,,,,,,870.2
Vry,El Teniente,94,Type 1 alt,AL,AL,08/2487/314,,156.0,1.9,,43.5,1.0,16483.0,,136565.3,6.0,142.0,60,12404.0,29428.0,,409.0,40.0,4316.9,21.0,67845.2,,58.0,320.3,209.4,105.0,28.0,199.6,,,,,,,850.9
Vry,El Teniente,94,Type 1 alt,BHO,BHO,08/2487/314,,875.2,0.8,,527.3,3.8,23359.7,,351411.4,18.8,675.1,3362,60344.0,100565.6,,161.0,58.6,7666.7,268.4,66623.8,,13.0,835.7,860.3,130.3,12.0,662.6,,,,,,,2664.8
Vry,El Teniente,94,Type 1 alt,AL,AL,08/2487/314,,59.9,1.0,,25.5,0.3,3401.0,,25562.1,2.0,20.3,73,2435.4,3809.2,,169.0,1.8,569.9,28.5,8010.2,,13.0,160.4,25.6,17.5,> 7,46.7,,,,,,,252.6
Vry,El Teniente,94,Type 1 alt,AL,AL,08/2487/314,,227.3,1.0,,9.0,1.0,11290.0,,141932.2,7.0,106.1,457,937.0,18367.4,,208.0,24.0,582.5,13.0,48193.6,,20.0,73.4,107.3,44.8,15.0,181.5,,,,,,,190.8
Vry,El Teniente,94,Type 1 alt,ALO,ALO,08/2487/314,,14.0,0.1,,20.5,0.2,816.1,,22784.5,2.1,21.4,258,4709.4,3911.0,,12.0,10.9,575.9,14.4,8669.8,,1.0,31.2,28.2,8.7,0.6,29.9,,,,,,,125.1
Vry,El Teniente,94,Type 1 alt,ALO,ALO,08/2487/314,,238.8,2.2,,37.0,2.0,17827.0,,48569.0,16.0,37.6,11548,1670.0,8479.6,,489.0,133.1,185.0,694.9,10466.7,,53.0,3.0,33.2,64.4,34.0,5.0,,,,,,,146.0
Vry,El Teniente,94,Type 1 alt,ALO,ALO,08/2487/314,,28.0,0.7,,22.7,0.7,5114.3,,9954.2,1.0,12.1,156,3572.5,2322.9,,89.0,17.6,366.4,17.6,6336.4,,8.0,27.2,10.4,13.0,6.0,61.4,,,,,,,93.3
Vry,El Teniente,94,Type 1 alt,AL,AL,08/2487/831,,112.0,0.6,,25.5,2.0,11912.0,,29586.7,4.0,17.8,31,1307.0,4013.5,,258.0,46.3,492.2,17.4,14120.7,,24.0,101.4,22.1,39.0,41.0,102.7,,,,,,,132.0
Vry,El Teniente,94,Type 1 alt,AL,AL,08/2487/831,,195.8,0.7,,390.4,26.0,32104.3,,192886.7,44.9,178.2,392,16745.3,27250.7,,1230.0,1572.7,3479.2,110.0,53216.8,,294.4,225.0,199.5,423.4,161.0,332.8,,,,,,,2077.5
Vry,El Teniente,94,Type 1 alt,BHO,BHO,08/2487/831,,1032.5,1.0,,562.5,9.0,74854.0,,483780.5,32.7,541.0,3326,60513.3,61822.6,,1214.0,317.0,7409.9,681.6,99325.3,,102.0,1007.0,620.3,210.6,106.0,976.2,,,,,,,2538.6
Vry,El Teniente,94,Type 1 alt,AL,AL,08/2487/831,,298.7,0.5,,116.8,1.0,13494.6,,178879.8,5.6,146.9,227,4764.5,30452.7,,192.0,60.9,3673.4,12.0,78683.8,,15.0,302.5,158.7,40.0,24.0,254.6,,,,,,,1062.6
Vry,El Teniente,94,Type 1 alt,AL,AL,08/2487/831,,283.0,0.8,,13.0,3.0,10982.0,,79725.3,4.0,70.6,40,744.0,9594.0,,243.0,23.0,96.0,21.2,25072.5,,24.0,34.9,87.2,105.3,17.0,10.3,,,,,,,137.0
Vry,El Teniente,94,Type 1 alt,BHO,BHO,08/2487/831,,396.5,0.8,,712.4,3.0,62469.8,,352401.6,28.8,343.6,3710,88967.0,49104.4,,326.0,363.7,11389.4,434.3,53724.6,,25.0,884.1,359.0,99.0,26.0,1527.2,,,,,,,2404.1
Vry,El Teniente,94,Type 1 alt,AL,AL,08/2487/831,,34.0,0.3,,56.3,1.0,69755.9,,8050.0,30.7,0.4,17,62028.2,1751.2,,83.0,107906.0,1382.9,7.7,2079.2,,75.0,29.9,10.4,27.3,9.0,90.2,,,,,,,112.5
Vry,El Teniente,94,Type 1 alt,ALO,ALO,08/2487/831,,292.0,1.0,,35.8,76.5,37881.0,,123299.2,24.0,99.6,36892,47765.2,28159.3,,680.0,4281.6,2884.1,2764.0,65651.4,,88.4,494.6,125.9,55.0,79.0,203.6,,,,,,,830.1
Vry,El Teniente,94,Type 1 alt,AL,AL,08/2487/831,,113.9,0.1,,7.0,2.1,4346.0,,83737.2,1.0,103.1,271,555.3,15957.8,,66.3,15.3,819.4,58.9,36484.3,,4.0,65.9,110.8,52.0,3.0,87.7,,,,,,,262.8
Vry,El Teniente,94,Type 1 alt,AL,AL,08/2487/831,,220.5,2.0,,53.2,1.9,6759.5,,114795.1,6.0,202.8,48,7828.1,16560.8,,158.5,33.0,1951.5,81.0,40410.1,,226.0,104.2,228.5,27.5,119.0,111.1,,,,,,,587.0
Vry,El Teniente,94,Type 1 alt,BM,BM,08/2487/831,,328.0,2.0,,213.9,6.0,41950.0,,175000.4,26.0,452.2,1568,104232.8,80547.1,,1018.0,2102.3,3266.0,81.0,119646.0,,226.0,565.8,519.5,376.1,119.0,98.6,,,,,,,419.0
Vry,El Teniente,94,Type 1 alt,BHO,BHO,08/2487/831,,331.0,0.4,,34.5,1.0,6152.0,,171197.2,6.0,198.7,73,16808.2,22369.1,,165.0,19.0,2889.9,9.0,79026.0,,16.0,232.1,198.3,19.1,14.0,113.3,,,,,,,1269.0
Vry,El Teniente,94,Type 1 alt,AL,AL,08/2487/831,,242.8,0.4,,10.5,2.0,16487.0,,71944.5,6.0,114.4,35,2525.3,8728.9,,425.0,90.4,1349.7,19.0,48384.2,,15.6,85.2,92.2,62.7,30.0,36.8,,,,,,,280.6
Vry,El Teniente,94,Type 1 alt,AL,AL,08/2487/831,,140.1,0.3,,5.6,1.1,9808.0,,32474.9,7.0,33.4,41,952.1,5938.4,,198.0,32.0,256.6,10.0,22946.0,,18.0,20.9,52.6,29.0,23.0,54.5,,,,,,,77.0
Vry,El Teniente,94,Type 1 alt,AL,AL,08/2487/831,,714.0,0.6,,72.1,1.0,16110.0,,196774.0,5.0,278.0,113,12182.0,31923.2,,272.0,19.4,3349.7,15.0,76640.6,,26.0,296.9,290.5,68.1,26.0,130.5,,,,,,,1156.9
Vry,El Teniente,94,Type 1 alt,ALO,ALO,08/2487/831,,389.2,0.1,,28.7,0.6,6100.7,,194170.8,10.7,201.5,114,6350.5,25923.5,,137.8,16.1,2453.7,4.0,80980.4,,4.0,315.2,253.5,111.2,3.0,195.8,,,,,,,777.4
Vry,El Teniente,94,Type 1 alt,AL,AL,08/2487/831,,43.4,0.1,,7.9,0.4,2703.2,,45646.9,2.7,31.2,72,203.4,6561.9,,62.1,6.0,434.3,6.0,22377.7,,7.1,35.7,49.1,18.9,4.0,11.2,,,,,,,123.5
